Timestamp,Company,Symbol,Price,Change,%Change,Volume,Market Cap (B)
2025-05-01 16:46:28.701015,Bajaj Finance,BAJFINANCE,2348.2,-39.17,-1.64,3228977,5.75
2025-05-01 16:47:28.701015,ICICI Bank,ICICIBANK,1244.09,32.06,2.65,1100325,6.91
2025-05-01 16:48:28.701015,Axis Bank,AXISBANK,892.73,26.92,3.11,1826069,8.18
2025-05-01 16:49:28.701015,HDFC Bank,HDFCBANK,643.26,49.33,8.31,686261,7.79
2025-05-01 16:50:28.701015,Bajaj Finance,BAJFINANCE,1845.86,22.48,1.23,2731762,5.49
2025-05-01 16:51:28.701015,Kotak Bank,KOTAKBANK,1768.66,1.11,0.06,4494255,2.2
2025-05-01 16:52:28.701015,HDFC Bank,HDFCBANK,2424.16,21.18,0.88,4882520,6.01
2025-05-01 16:53:28.701015,Infosys,INFY,702.51,-11.0,-1.54,4837922,8.87
2025-05-01 16:54:28.701015,HDFC Bank,HDFCBANK,1076.72,-32.78,-2.95,1815880,8.38
2025-05-01 16:55:28.701015,Infosys,INFY,313.34,-1.9,-0.6,1918208,6.31
2025-05-01 16:56:28.701015,Reliance,RELIANCE,2253.07,-2.84,-0.13,1329957,2.44
2025-05-01 16:57:28.701015,Reliance,RELIANCE,2580.07,-33.42,-1.28,4066544,1.08
2025-05-01 16:58:28.701015,Reliance,RELIANCE,2020.85,31.7,1.59,3555833,1.13
2025-05-01 16:59:28.701015,Kotak Bank,KOTAKBANK,726.01,8.36,1.16,3382614,9.15
2025-05-01 17:00:28.701015,Reliance,RELIANCE,332.44,41.76,14.37,1942444,3.74
2025-05-01 17:01:28.701015,ICICI Bank,ICICIBANK,1887.78,48.23,2.62,4607362,4.92
2025-05-01 17:02:28.701015,Reliance,RELIANCE,1203.72,34.53,2.95,2413263,4.47
2025-05-01 17:03:28.701015,Infosys,INFY,660.23,17.42,2.71,2626644,6.69
2025-05-01 17:04:28.701015,Axis Bank,AXISBANK,2422.62,12.35,0.51,4094506,6.64
2025-05-01 17:05:28.701015,ICICI Bank,ICICIBANK,953.35,19.45,2.08,4160954,9.5
2025-05-01 17:06:28.701015,Kotak Bank,KOTAKBANK,2476.45,-23.17,-0.93,3167242,2.03
2025-05-01 17:07:28.701015,Infosys,INFY,1638.81,8.94,0.55,2661475,4.28
2025-05-01 17:08:28.701015,Bajaj Finance,BAJFINANCE,125.19,29.25,30.49,3307586,4.03
2025-05-01 17:09:28.701015,HDFC Bank,HDFCBANK,2308.95,18.02,0.79,3376145,1.58
2025-05-01 17:10:28.701015,Kotak Bank,KOTAKBANK,1359.6,-19.96,-1.45,577764,1.37
2025-05-01 17:11:28.701015,Kotak Bank,KOTAKBANK,718.9,43.53,6.45,1517500,2.11
2025-05-01 17:12:28.701015,ICICI Bank,ICICIBANK,2823.63,-33.05,-1.16,3844916,3.26
2025-05-01 17:13:28.701015,Kotak Bank,KOTAKBANK,2276.04,36.37,1.62,1715622,9.49
2025-05-01 17:14:28.701015,HDFC Bank,HDFCBANK,527.88,11.94,2.31,687730,4.27
2025-05-01 17:15:28.701015,Infosys,INFY,688.03,23.54,3.54,3030648,3.29
2025-05-01 17:16:28.701015,TCS,TCS,1394.54,34.19,2.51,2543003,6.23
2025-05-01 17:17:28.701015,Kotak Bank,KOTAKBANK,130.47,19.07,17.12,1801444,2.2
2025-05-01 17:18:28.701015,Reliance,RELIANCE,1601.56,29.17,1.86,1201691,5.28
2025-05-01 17:19:28.701015,Infosys,INFY,1724.54,-14.9,-0.86,4597048,8.8
2025-05-01 17:20:28.701015,Bajaj Finance,BAJFINANCE,1300.48,20.07,1.57,4263395,9.41
2025-05-01 17:21:28.701015,Axis Bank,AXISBANK,2085.57,-11.19,-0.53,501946,4.85
2025-05-01 17:22:28.701015,Axis Bank,AXISBANK,473.26,-11.68,-2.41,138202,8.26
2025-05-01 17:23:28.701015,TCS,TCS,2374.04,-41.78,-1.73,1140874,8.31
2025-05-01 17:24:28.701015,Infosys,INFY,1219.75,-22.27,-1.79,2456745,1.36
2025-05-01 17:25:28.701015,Bajaj Finance,BAJFINANCE,924.91,-24.99,-2.63,2398982,9.54
2025-05-01 17:26:28.701015,HDFC Bank,HDFCBANK,224.71,-28.94,-11.41,277851,1.77
2025-05-01 17:27:28.701015,Kotak Bank,KOTAKBANK,1365.65,-24.18,-1.74,2532542,4.7
2025-05-01 17:28:28.701015,Axis Bank,AXISBANK,1020.93,-35.78,-3.39,2947276,4.68
2025-05-01 17:29:28.701015,Wipro,WIPRO,272.27,43.41,18.97,3594577,1.54
2025-05-01 17:30:28.701015,Reliance,RELIANCE,1712.92,40.01,2.39,3011999,4.97
2025-05-01 17:31:28.701015,HDFC Bank,HDFCBANK,1534.74,42.08,2.82,3315499,2.21
2025-05-01 17:32:28.701015,TCS,TCS,550.38,29.46,5.66,2148964,7.74
2025-05-01 17:33:28.701015,HDFC Bank,HDFCBANK,612.59,49.62,8.81,2632703,5.09
2025-05-01 17:34:28.701015,Bajaj Finance,BAJFINANCE,1640.37,37.42,2.33,2983236,3.2
2025-05-01 17:35:28.701015,Wipro,WIPRO,1430.02,36.62,2.63,286855,3.86
2025-05-01 17:36:28.701015,Wipro,WIPRO,2960.02,16.13,0.55,4869285,7.82
2025-05-01 17:37:28.701015,Wipro,WIPRO,1581.51,-2.43,-0.15,2502630,6.27
2025-05-01 17:38:28.701015,Bajaj Finance,BAJFINANCE,1105.55,-18.79,-1.67,4391492,1.09
2025-05-01 17:39:28.701015,HDFC Bank,HDFCBANK,2037.23,-41.51,-2.0,4106867,2.03
2025-05-01 17:40:28.701015,Wipro,WIPRO,1318.46,35.16,2.74,4542862,5.26
2025-05-01 17:41:28.701015,Kotak Bank,KOTAKBANK,1313.53,-2.54,-0.19,2379363,6.14
2025-05-01 17:42:28.701015,HCL,HCLTECH,310.09,-22.3,-6.71,2298412,7.18
2025-05-01 17:43:28.701015,Infosys,INFY,420.37,34.93,9.06,2885540,4.98
2025-05-01 17:44:28.701015,HDFC Bank,HDFCBANK,952.39,41.24,4.53,97842,7.72
2025-05-01 17:45:28.701015,Reliance,RELIANCE,173.96,-30.76,-15.03,881407,1.08
2025-05-01 17:46:28.701015,HDFC Bank,HDFCBANK,823.39,-39.63,-4.59,235168,7.97
2025-05-01 17:47:28.701015,HCL,HCLTECH,1897.06,-14.36,-0.75,1989397,5.2
2025-05-01 17:48:28.701015,Infosys,INFY,337.49,13.35,4.12,4506745,8.9
2025-05-01 17:49:28.701015,Reliance,RELIANCE,727.65,27.43,3.92,3701395,9.68
2025-05-01 17:50:28.701015,TCS,TCS,2606.61,45.2,1.76,689303,7.95
2025-05-01 17:51:28.701015,Kotak Bank,KOTAKBANK,2135.63,-15.35,-0.71,3012164,8.39
2025-05-01 17:52:28.701015,TCS,TCS,178.91,40.35,29.12,844352,4.47
2025-05-01 17:53:28.701015,Reliance,RELIANCE,2367.3,-19.51,-0.82,3697707,4.83
2025-05-01 17:54:28.701015,HCL,HCLTECH,865.32,-47.77,-5.23,4318746,3.34
2025-05-01 17:55:28.701015,HCL,HCLTECH,1090.99,21.76,2.04,4850481,2.34
2025-05-01 17:56:28.701015,Bajaj Finance,BAJFINANCE,2170.24,9.43,0.44,2878119,3.26
2025-05-01 17:57:28.701015,TCS,TCS,2850.26,-17.87,-0.62,2388754,4.83
2025-05-01 17:58:28.701015,Bajaj Finance,BAJFINANCE,2927.53,-3.51,-0.12,1972515,7.28
2025-05-01 17:59:28.701015,Axis Bank,AXISBANK,2558.51,46.93,1.87,4688803,3.64
2025-05-01 18:00:28.701015,Wipro,WIPRO,668.44,31.28,4.91,3090046,8.02
2025-05-01 18:01:28.701015,Bajaj Finance,BAJFINANCE,1159.96,43.31,3.88,4124146,6.14
2025-05-01 18:02:28.701015,HDFC Bank,HDFCBANK,221.35,-0.67,-0.3,1370690,2.92
2025-05-01 18:03:28.701015,HDFC Bank,HDFCBANK,1581.33,26.7,1.72,577077,7.94
2025-05-01 18:04:28.701015,Wipro,WIPRO,504.04,31.2,6.6,2270968,5.22
2025-05-01 18:05:28.701015,HDFC Bank,HDFCBANK,347.61,49.34,16.54,170338,1.26
2025-05-01 18:06:28.701015,HCL,HCLTECH,1109.43,18.34,1.68,2605292,7.05
2025-05-01 18:07:28.701015,Axis Bank,AXISBANK,816.8,-27.32,-3.24,1215084,5.45
2025-05-01 18:08:28.701015,Axis Bank,AXISBANK,2497.06,-5.74,-0.23,2712253,4.82
2025-05-01 18:09:28.701015,HCL,HCLTECH,1838.83,-28.63,-1.53,221195,3.08
2025-05-01 18:10:28.701015,HCL,HCLTECH,1218.24,37.32,3.16,3937676,3.66
2025-05-01 18:11:28.701015,HCL,HCLTECH,1285.93,21.47,1.7,3855236,8.0
2025-05-01 18:12:28.701015,Reliance,RELIANCE,514.74,-15.55,-2.93,1185776,6.55
2025-05-01 18:13:28.701015,Axis Bank,AXISBANK,2303.01,-18.34,-0.79,2050987,4.11
2025-05-01 18:14:28.701015,Axis Bank,AXISBANK,504.97,-29.88,-5.59,1167538,3.49
2025-05-01 18:15:28.701015,Axis Bank,AXISBANK,1389.43,0.46,0.03,271920,9.33
2025-05-01 18:16:28.701015,Axis Bank,AXISBANK,904.95,14.46,1.62,852096,3.0
2025-05-01 18:17:28.701015,Infosys,INFY,506.36,-1.78,-0.35,4593486,7.07
2025-05-01 18:18:28.701015,ICICI Bank,ICICIBANK,2197.98,13.29,0.61,1969184,1.33
2025-05-01 18:19:28.701015,HCL,HCLTECH,2058.93,34.34,1.7,3017048,7.44
2025-05-01 18:20:28.701015,Axis Bank,AXISBANK,940.18,-26.32,-2.72,1986222,5.74
2025-05-01 18:21:28.701015,Wipro,WIPRO,1486.55,16.12,1.1,2742708,1.43
2025-05-01 18:22:28.701015,Infosys,INFY,902.44,35.92,4.15,3175312,7.18
2025-05-01 18:23:28.701015,HDFC Bank,HDFCBANK,1036.32,23.33,2.3,978435,6.83
2025-05-01 18:24:28.701015,TCS,TCS,2584.85,5.7,0.22,4502733,9.9
2025-05-01 18:25:28.701015,HDFC Bank,HDFCBANK,929.13,-28.48,-2.97,2099243,8.19
2025-05-01 18:26:28.701015,HCL,HCLTECH,1124.97,-46.31,-3.95,3485908,8.4
2025-05-01 18:27:28.701015,Axis Bank,AXISBANK,1629.2,34.47,2.16,4640406,1.12
2025-05-01 18:28:28.701015,Wipro,WIPRO,1505.16,45.68,3.13,1098470,9.52
2025-05-01 18:29:28.701015,TCS,TCS,2796.78,25.86,0.93,3764380,4.96
2025-05-01 18:30:28.701015,Bajaj Finance,BAJFINANCE,2724.03,-33.77,-1.22,2423261,9.39
2025-05-01 18:31:28.701015,Kotak Bank,KOTAKBANK,2493.92,-9.19,-0.37,2615282,8.31
2025-05-01 18:32:28.701015,Wipro,WIPRO,2396.13,21.88,0.92,3859060,4.98
2025-05-01 18:33:28.701015,Reliance,RELIANCE,2233.72,-30.42,-1.34,3679619,7.52
2025-05-01 18:34:28.701015,Axis Bank,AXISBANK,643.43,-33.1,-4.89,462630,7.41
2025-05-01 18:35:28.701015,Axis Bank,AXISBANK,1666.01,-38.76,-2.27,1544762,4.13
2025-05-01 18:36:28.701015,ICICI Bank,ICICIBANK,1432.4,30.86,2.2,106467,8.15
2025-05-01 18:37:28.701015,Wipro,WIPRO,1931.18,2.39,0.12,3100601,8.53
2025-05-01 18:38:28.701015,Axis Bank,AXISBANK,248.64,-48.18,-16.23,1282129,4.17
2025-05-01 18:39:28.701015,Axis Bank,AXISBANK,311.22,-41.83,-11.85,3248868,7.3
2025-05-01 18:40:28.701015,Reliance,RELIANCE,843.1,-35.76,-4.07,4526648,3.9
2025-05-01 18:41:28.701015,Infosys,INFY,1135.55,26.58,2.4,1285216,6.2
2025-05-01 18:42:28.701015,Infosys,INFY,2190.05,11.89,0.55,149835,9.41
2025-05-01 18:43:28.701015,Bajaj Finance,BAJFINANCE,2022.62,-4.25,-0.21,607469,1.23
2025-05-01 18:44:28.701015,HCL,HCLTECH,102.24,-29.26,-22.25,3387807,5.52
2025-05-01 18:45:28.701015,ICICI Bank,ICICIBANK,1356.55,-22.85,-1.66,2543544,8.44
2025-05-01 18:46:28.701015,HCL,HCLTECH,937.01,-27.01,-2.8,3139875,7.33
2025-05-01 18:47:28.701015,Axis Bank,AXISBANK,2066.66,-21.27,-1.02,959307,5.64
2025-05-01 18:48:28.701015,Bajaj Finance,BAJFINANCE,2388.95,28.23,1.2,2244155,5.5
2025-05-01 18:49:28.701015,Bajaj Finance,BAJFINANCE,931.43,45.04,5.08,1920095,8.75
2025-05-01 18:50:28.701015,HCL,HCLTECH,944.03,-25.8,-2.66,1574202,2.58
2025-05-01 18:51:28.701015,Kotak Bank,KOTAKBANK,793.38,40.62,5.4,1099797,4.45
2025-05-01 18:52:28.701015,TCS,TCS,1463.46,-20.88,-1.41,767474,2.23
2025-05-01 18:53:28.701015,ICICI Bank,ICICIBANK,1608.79,38.63,2.46,2681519,4.22
2025-05-01 18:54:28.701015,Reliance,RELIANCE,246.31,43.72,21.58,190408,3.2
2025-05-01 18:55:28.701015,ICICI Bank,ICICIBANK,627.04,17.83,2.93,189423,9.06
2025-05-01 18:56:28.701015,ICICI Bank,ICICIBANK,1203.27,8.81,0.74,3685848,6.51
2025-05-01 18:57:28.701015,Reliance,RELIANCE,1969.55,39.15,2.03,4894602,5.34
2025-05-01 18:58:28.701015,Bajaj Finance,BAJFINANCE,2512.65,-25.3,-1.0,3396328,8.45
2025-05-01 18:59:28.701015,HDFC Bank,HDFCBANK,1475.58,-24.12,-1.61,2829216,4.22
2025-05-01 19:00:28.701015,HDFC Bank,HDFCBANK,2188.75,-31.91,-1.44,4850922,8.86
2025-05-01 19:01:28.701015,Reliance,RELIANCE,2041.72,-47.61,-2.28,4008151,9.29
2025-05-01 19:02:28.701015,Axis Bank,AXISBANK,694.9,-38.76,-5.28,4205418,8.38
2025-05-01 19:03:28.701015,ICICI Bank,ICICIBANK,1166.6,-35.68,-2.97,1407499,1.46
2025-05-01 19:04:28.701015,Axis Bank,AXISBANK,216.16,-13.17,-5.74,4972428,9.66
2025-05-01 19:05:28.701015,Bajaj Finance,BAJFINANCE,2885.04,34.75,1.22,1267543,1.73
2025-05-01 19:06:28.701015,ICICI Bank,ICICIBANK,1525.93,29.47,1.97,3528638,9.2
2025-05-01 19:07:28.701015,Axis Bank,AXISBANK,1429.48,20.77,1.47,3659379,7.95
2025-05-01 19:08:28.701015,Reliance,RELIANCE,851.3,-10.44,-1.21,1019078,5.9
2025-05-01 19:09:28.701015,HCL,HCLTECH,2247.41,-17.92,-0.79,3292461,6.25
2025-05-01 19:10:28.701015,Bajaj Finance,BAJFINANCE,874.75,49.5,6.0,2354230,9.17
2025-05-01 19:11:28.701015,Reliance,RELIANCE,2693.66,-13.58,-0.5,4143965,2.16
2025-05-01 19:12:28.701015,HCL,HCLTECH,1737.79,2.22,0.13,79574,6.96
2025-05-01 19:13:28.701015,Axis Bank,AXISBANK,658.55,38.77,6.26,4697889,1.84
2025-05-01 19:14:28.701015,Reliance,RELIANCE,122.95,-42.15,-25.53,665821,5.17
2025-05-01 19:15:28.701015,Reliance,RELIANCE,1316.71,13.57,1.04,2814551,7.07
2025-05-01 19:16:28.701015,Reliance,RELIANCE,2709.87,-29.24,-1.07,2099953,8.36
2025-05-01 19:17:28.701015,TCS,TCS,1880.8,-13.9,-0.73,4668346,2.34
2025-05-01 19:18:28.701015,Reliance,RELIANCE,2665.71,-19.36,-0.72,3629418,5.38
2025-05-01 19:19:28.701015,Kotak Bank,KOTAKBANK,726.44,30.78,4.42,677584,1.79
2025-05-01 19:20:28.701015,Kotak Bank,KOTAKBANK,1448.25,-23.62,-1.6,4489443,7.3
2025-05-01 19:21:28.701015,Kotak Bank,KOTAKBANK,2442.35,-20.18,-0.82,1227922,5.36
2025-05-01 19:22:28.701015,Kotak Bank,KOTAKBANK,1926.22,-18.0,-0.93,483933,2.78
2025-05-01 19:23:28.701015,HDFC Bank,HDFCBANK,679.4,4.47,0.66,1236632,7.54
2025-05-01 19:24:28.701015,Kotak Bank,KOTAKBANK,257.62,18.11,7.56,309030,6.31
2025-05-01 19:25:28.701015,Wipro,WIPRO,199.85,-30.33,-13.18,4257273,9.88
2025-05-01 19:26:28.701015,HDFC Bank,HDFCBANK,1953.87,-35.48,-1.78,3982837,5.58
2025-05-01 19:27:28.701015,TCS,TCS,1070.43,37.24,3.6,2278052,4.03
2025-05-01 19:28:28.701015,Bajaj Finance,BAJFINANCE,1567.0,12.24,0.79,2541131,6.92
2025-05-01 19:29:28.701015,Kotak Bank,KOTAKBANK,2129.36,-7.11,-0.33,1009789,2.49
2025-05-01 19:30:28.701015,ICICI Bank,ICICIBANK,554.49,35.98,6.94,4152069,6.44
2025-05-01 19:31:28.701015,HDFC Bank,HDFCBANK,2052.59,10.6,0.52,3825482,8.29
2025-05-01 19:32:28.701015,Axis Bank,AXISBANK,381.73,29.48,8.37,2764168,8.97
2025-05-01 19:33:28.701015,ICICI Bank,ICICIBANK,1344.49,-32.03,-2.33,1182360,4.3
2025-05-01 19:34:28.701015,Wipro,WIPRO,1791.36,38.73,2.21,4197267,8.63
2025-05-01 19:35:28.701015,TCS,TCS,2878.03,-24.43,-0.84,4089699,7.7
2025-05-01 19:36:28.701015,Kotak Bank,KOTAKBANK,1259.33,-6.41,-0.51,1448638,4.19
2025-05-01 19:37:28.701015,Wipro,WIPRO,309.19,-48.7,-13.61,1268399,2.08
2025-05-01 19:38:28.701015,Infosys,INFY,2778.99,38.16,1.39,2556894,8.74
2025-05-01 19:39:28.701015,HCL,HCLTECH,261.68,5.88,2.3,3044521,1.42
2025-05-01 19:40:28.701015,Infosys,INFY,344.5,-16.42,-4.55,22467,1.63
2025-05-01 19:41:28.701015,ICICI Bank,ICICIBANK,2087.86,-17.66,-0.84,4100659,2.52
2025-05-01 19:42:28.701015,HDFC Bank,HDFCBANK,2537.11,-18.58,-0.73,3359918,4.03
2025-05-01 19:43:28.701015,Wipro,WIPRO,612.32,32.12,5.54,4044423,7.93
2025-05-01 19:44:28.701015,ICICI Bank,ICICIBANK,2169.82,21.78,1.01,2945866,1.0
2025-05-01 19:45:28.701015,HCL,HCLTECH,281.21,-14.44,-4.88,1600417,9.36
2025-05-01 19:46:28.701015,TCS,TCS,225.85,-7.36,-3.16,3628135,6.55
2025-05-01 19:47:28.701015,Wipro,WIPRO,254.23,-18.35,-6.73,871795,7.41
2025-05-01 19:48:28.701015,TCS,TCS,1884.79,43.36,2.35,1353522,2.48
2025-05-01 19:49:28.701015,HCL,HCLTECH,1556.45,-11.6,-0.74,1431112,8.3
2025-05-01 19:50:28.701015,Reliance,RELIANCE,1774.86,8.3,0.47,4649203,7.41
2025-05-01 19:51:28.701015,Bajaj Finance,BAJFINANCE,472.63,-4.36,-0.91,2989153,6.88
2025-05-01 19:52:28.701015,Bajaj Finance,BAJFINANCE,459.05,9.95,2.22,4548403,9.79
2025-05-01 19:53:28.701015,Bajaj Finance,BAJFINANCE,735.57,38.69,5.55,2657391,9.28
2025-05-01 19:54:28.701015,Wipro,WIPRO,2845.93,-0.13,-0.0,1637961,5.16
2025-05-01 19:55:28.701015,Kotak Bank,KOTAKBANK,2105.72,10.89,0.52,992776,5.96
2025-05-01 19:56:28.701015,Axis Bank,AXISBANK,348.04,15.42,4.64,4712710,3.9
2025-05-01 19:57:28.701015,ICICI Bank,ICICIBANK,2003.52,-36.39,-1.78,3734318,7.09
2025-05-01 19:58:28.701015,Bajaj Finance,BAJFINANCE,896.76,-28.69,-3.1,3596197,4.92
2025-05-01 19:59:28.701015,Infosys,INFY,1067.48,-35.82,-3.25,1352846,4.38
2025-05-01 20:00:28.701015,Axis Bank,AXISBANK,2597.19,26.85,1.04,3656213,1.48
2025-05-01 20:01:28.701015,Bajaj Finance,BAJFINANCE,1399.77,29.64,2.16,2269609,8.78
2025-05-01 20:02:28.701015,Kotak Bank,KOTAKBANK,1546.37,27.19,1.79,1072362,8.58
2025-05-01 20:03:28.701015,Infosys,INFY,2074.87,17.92,0.87,259124,6.28
2025-05-01 20:04:28.701015,Wipro,WIPRO,357.36,49.61,16.12,675042,1.32
2025-05-01 20:05:28.701015,Axis Bank,AXISBANK,1243.9,26.79,2.2,3434882,4.23
2025-05-01 20:06:28.701015,Reliance,RELIANCE,561.81,-7.39,-1.3,1728131,8.28
2025-05-01 20:07:28.701015,Reliance,RELIANCE,2008.59,33.65,1.7,1768492,3.93
2025-05-01 20:08:28.701015,Wipro,WIPRO,2271.44,-36.49,-1.58,2164520,9.34
2025-05-01 20:09:28.701015,Wipro,WIPRO,1455.14,-48.38,-3.22,4048085,9.08
2025-05-01 20:10:28.701015,Wipro,WIPRO,1395.03,2.29,0.16,3674769,4.87
2025-05-01 20:11:28.701015,ICICI Bank,ICICIBANK,2832.11,44.78,1.61,3873195,2.21
2025-05-01 20:12:28.701015,Axis Bank,AXISBANK,912.87,18.69,2.09,4252201,2.34
2025-05-01 20:13:28.701015,Reliance,RELIANCE,156.39,45.38,40.88,1278202,7.3
2025-05-01 20:14:28.701015,TCS,TCS,2607.56,-42.41,-1.6,4837274,6.35
2025-05-01 20:15:28.701015,Kotak Bank,KOTAKBANK,1481.46,13.49,0.92,1833089,8.02
2025-05-01 20:16:28.701015,HDFC Bank,HDFCBANK,1327.77,6.12,0.46,1931894,7.73
2025-05-01 20:17:28.701015,Bajaj Finance,BAJFINANCE,1841.1,-39.17,-2.08,2150154,3.72
2025-05-01 20:18:28.701015,TCS,TCS,949.13,-24.16,-2.48,3828800,5.88
2025-05-01 20:19:28.701015,HCL,HCLTECH,804.38,31.82,4.12,4083986,3.36
2025-05-01 20:20:28.701015,HCL,HCLTECH,2933.58,19.65,0.67,1728524,5.24
2025-05-01 20:21:28.701015,HCL,HCLTECH,2825.8,32.88,1.18,1460732,3.6
2025-05-01 20:22:28.701015,Axis Bank,AXISBANK,468.2,1.89,0.41,734917,2.46
2025-05-01 20:23:28.701015,TCS,TCS,288.55,-42.47,-12.83,2541540,3.1
2025-05-01 20:24:28.701015,Axis Bank,AXISBANK,1145.29,22.42,2.0,4971197,8.28
2025-05-01 20:25:28.701015,Wipro,WIPRO,709.52,46.42,7.0,4375790,1.58
2025-05-01 20:26:28.701015,Infosys,INFY,535.02,0.92,0.17,2012409,5.07
2025-05-01 20:27:28.701015,Kotak Bank,KOTAKBANK,655.57,42.4,6.91,2791788,6.69
2025-05-01 20:28:28.701015,Wipro,WIPRO,1695.29,16.66,0.99,4233042,4.76
2025-05-01 20:29:28.701015,Wipro,WIPRO,2826.12,2.41,0.09,4218210,5.55
2025-05-01 20:30:28.701015,Kotak Bank,KOTAKBANK,1017.53,34.66,3.53,504463,9.94
2025-05-01 20:31:28.701015,Infosys,INFY,2327.43,49.58,2.18,1364693,3.22
2025-05-01 20:32:28.701015,TCS,TCS,2599.65,-30.28,-1.15,4981863,2.88
2025-05-01 20:33:28.701015,Axis Bank,AXISBANK,2540.78,38.46,1.54,4511116,4.07
2025-05-01 20:34:28.701015,HDFC Bank,HDFCBANK,1293.12,39.31,3.14,1275262,1.61
2025-05-01 20:35:28.701015,HCL,HCLTECH,2050.62,46.5,2.32,102357,2.33
2025-05-01 20:36:28.701015,Bajaj Finance,BAJFINANCE,2561.1,7.82,0.31,2595734,4.7
2025-05-01 20:37:28.701015,Kotak Bank,KOTAKBANK,617.17,-14.78,-2.34,4200341,9.82
2025-05-01 20:38:28.701015,TCS,TCS,1902.54,6.39,0.34,2569927,2.01
2025-05-01 20:39:28.701015,HDFC Bank,HDFCBANK,1284.87,4.85,0.38,450136,9.92
2025-05-01 20:40:28.701015,HCL,HCLTECH,1759.19,36.92,2.14,2153512,6.19
2025-05-01 20:41:28.701015,Kotak Bank,KOTAKBANK,1109.46,8.5,0.77,519222,3.32
2025-05-01 20:42:28.701015,Bajaj Finance,BAJFINANCE,946.51,5.46,0.58,3493137,3.53
2025-05-01 20:43:28.701015,TCS,TCS,967.02,37.79,4.07,4004311,5.07
2025-05-01 20:44:28.701015,HDFC Bank,HDFCBANK,2055.27,-25.08,-1.21,1289419,4.08
2025-05-01 20:45:28.701015,ICICI Bank,ICICIBANK,2549.1,6.68,0.26,444852,1.17
2025-05-01 20:46:28.701015,HCL,HCLTECH,548.65,-3.43,-0.62,3395779,1.48
2025-05-01 20:47:28.701015,Axis Bank,AXISBANK,975.67,-38.29,-3.78,366399,1.58
2025-05-01 20:48:28.701015,Kotak Bank,KOTAKBANK,532.0,-0.58,-0.11,4603443,6.46
2025-05-01 20:49:28.701015,Kotak Bank,KOTAKBANK,285.48,13.14,4.82,2623075,6.01
2025-05-01 20:50:28.701015,HDFC Bank,HDFCBANK,249.86,40.12,19.13,848378,5.41
2025-05-01 20:51:28.701015,Kotak Bank,KOTAKBANK,474.88,-17.73,-3.6,2335324,2.55
2025-05-01 20:52:28.701015,Infosys,INFY,956.35,16.72,1.78,3797199,9.21
2025-05-01 20:53:28.701015,HDFC Bank,HDFCBANK,916.42,-10.69,-1.15,2205152,5.04
2025-05-01 20:54:28.701015,Bajaj Finance,BAJFINANCE,1336.72,-5.42,-0.4,3104018,2.46
2025-05-01 20:55:28.701015,Wipro,WIPRO,2019.6,8.9,0.44,2571213,7.38
2025-05-01 20:56:28.701015,Axis Bank,AXISBANK,2485.46,-40.84,-1.62,1885429,5.95
2025-05-01 20:57:28.701015,HCL,HCLTECH,1812.64,-16.98,-0.93,510360,2.27
2025-05-01 20:58:28.701015,Kotak Bank,KOTAKBANK,1416.19,28.74,2.07,67407,8.18
2025-05-01 20:59:28.701015,Kotak Bank,KOTAKBANK,1439.06,12.23,0.86,934054,2.79
2025-05-01 21:00:28.701015,Reliance,RELIANCE,2182.47,-20.58,-0.93,1567892,3.17
2025-05-01 21:01:28.701015,Axis Bank,AXISBANK,2096.79,-13.75,-0.65,4048033,7.99
2025-05-01 21:02:28.701015,HDFC Bank,HDFCBANK,1785.6,-16.75,-0.93,1398512,5.48
2025-05-01 21:03:28.701015,HDFC Bank,HDFCBANK,2879.08,-1.78,-0.06,532618,2.01
2025-05-01 21:04:28.701015,HCL,HCLTECH,1506.69,5.1,0.34,4999981,6.01
2025-05-01 21:05:28.701015,Infosys,INFY,2336.46,-32.32,-1.36,4883577,8.69
2025-05-01 21:06:28.701015,HDFC Bank,HDFCBANK,945.32,-48.63,-4.89,92263,6.3
2025-05-01 21:07:28.701015,Bajaj Finance,BAJFINANCE,308.14,10.84,3.65,3930438,5.93
2025-05-01 21:08:28.701015,TCS,TCS,834.38,-49.88,-5.64,2069507,5.46
2025-05-01 21:09:28.701015,Axis Bank,AXISBANK,1715.78,-42.59,-2.42,4772005,1.12
2025-05-01 21:10:28.701015,ICICI Bank,ICICIBANK,1002.89,21.25,2.16,1737452,7.1
2025-05-01 21:11:28.701015,Bajaj Finance,BAJFINANCE,2471.86,-28.18,-1.13,4968752,6.62
2025-05-01 21:12:28.701015,HDFC Bank,HDFCBANK,1948.24,27.76,1.45,4180037,3.44
2025-05-01 21:13:28.701015,Wipro,WIPRO,668.44,-37.32,-5.29,439049,3.67
2025-05-01 21:14:28.701015,HDFC Bank,HDFCBANK,368.43,-5.39,-1.44,452896,2.66
2025-05-01 21:15:28.701015,Kotak Bank,KOTAKBANK,1585.73,22.71,1.45,1241618,1.43
2025-05-01 21:16:28.701015,Kotak Bank,KOTAKBANK,2129.88,-29.36,-1.36,2175795,4.01
2025-05-01 21:17:28.701015,Reliance,RELIANCE,708.02,-39.86,-5.33,4801971,2.53
2025-05-01 21:18:28.701015,Infosys,INFY,2813.15,20.52,0.73,988341,2.66
2025-05-01 21:19:28.701015,Reliance,RELIANCE,2824.64,33.99,1.22,3765814,3.73
